hex,reg_number,flag,lat,lng,alt,dir,speed,v_speed,flight_number,flight_icao,flight_iata,dep_icao,dep_iata,arr_icao,arr_iata,airline_icao,airline_iata,aircraft_icao,updated,status
A2BB89,N27509,US,45.46,-102.03,10972,276,831,0.0,731,UAL731,UA731,KPHL,PHL,KSFO,SFO,UAL,UA,B39M,1647955710,en-route
AA998E,N782SK,US,41.91,-91.68,10972,266,716,-0.30000000000000004,5522,SKW5522,UA5522,KORD,ORD,KASE,ASE,UAL,UA,CRJ7,1647955710,en-route
C043B7,C-FZQS,CA,51.79,-103.05,10972,281,838,0.0,351,ACA351,AC351,CYOW,YOW,CYYC,YYC,ACA,AC,A320,1647955710,en-route
ABC2E5,N857RW,US,44.83,-89.0,10972,274,681,0.30000000000000004,3656,RPA3656,UA3656,KEWR,EWR,KMSP,MSP,UAL,UA,E170,1647955710,en-route
AB4489,N825MH,US,43.08,-89.95,10972,267,720,0.0,1057,DAL1057,DL1057,KJFK,JFK,KLAX,LAX,DAL,DL,B764,1647955710,en-route
A2C43E,N278AK,US,45.41,-87.18,10972,279,674,0.0,25,ASA25,AS25,KBOS,BOS,KSEA,SEA,ASA,AS,B739,1647955710,en-route
AB9F6D,N848VA,US,46.31,-101.14,10972,281,809,0.0,1017,ASA1017,AS1017,KMSP,MSP,KSEA,SEA,ASA,AS,A320,1647955710,en-route
A82952,N625FE,US,44.64,-90.55,10965,332,905,-0.7000000000000001,5019,FDX5019,FX5019,KIND,IND,PANC,ANC,FDX,FX,MD11,1647955710,en-route
AB3639,N821SY,US,42.98,-92.5,10904,169,668,5.2,573,SCX573,SY573,KMSP,MSP,MMUN,CUN,SCX,SY,B738,1647955710,en-route
AB362C,N821SK,US,43.87,-90.18,10812,108,879,1.3,3823,SKW3823,DL3823,KMSP,MSP,KEWR,EWR,DAL,DL,CRJ9,1647955710,en-route
C05EA2,C-GJVT,CA,48.32,-88.2,10675,120,955,0.0,262,ACA262,AC262,CYWG,YWG,CYYZ,YYZ,ACA,AC,A320,1647955710,en-route
AA3AE5,N75854,US,42.38,-93.35,10668,80,911,0.0,532,UAL532,UA532,KDEN,DEN,KORD,ORD,UAL,UA,B753,1647955710,en-route
ABBDFA,N856DN,US,42.03,-102.61,10668,78,861,0.0,1329,DAL1329,DL1329,KSLC,SLC,KDTW,DTW,DAL,DL,B739,1647955710,en-route
A9A7D0,N721FR,US,41.76,-89.74,10668,82,905,-0.30000000000000004,522,FFT522,F9522,KDEN,DEN,KCLE,CLE,FFT,F9,A321,1647955710,en-route
AB35A9,N821MD,US,41.54,-87.22,10668,90,874,-0.30000000000000004,4511,RPA4511,AA4511,KOMA,OMA,KLGA,LGA,AAL,AA,E170,1647955710,en-route
A3338C,N305SY,US,43.34,-87.81,10668,107,846,0.30000000000000004,3971,SKW3971,DL3971,KMSP,MSP,KCLE,CLE,DAL,DL,E75L,1647955710,en-route
A8E733,N673DL,US,42.03,-89.98,10668,155,763,0.0,408,DAL408,DL408,KMSP,MSP,KATL,ATL,DAL,DL,B752,1647955710,en-route
71C082,HL8082,KR,42.98,-87.83,10668,111,924,-0.30000000000000004,93,KAL93,KE93,RKSI,ICN,KIAD,IAD,KAL,KE,B789,1647955710,en-route
780D9C,B-2020,CN,46.57,-89.0,10668,170,803,0.0,7717,CES7717,MU7717,ZSPD,PVG,KORD,ORD,CES,MU,B77W,1647955710,en-route
A9BF27,N727SK,US,45.38,-94.52,10668,135,714,1.3,3186,SKW3186,AA3186,KFAR,FAR,KORD,ORD,AAL,AA,CRJ7,1647955710,en-route
C0797B,C-GUAC,CA,51.76,-101.33,10668,106,875,0.0,332,ACA332,AC332,CYEG,YEG,CYUL,YUL,ACA,AC,BCS3,1647955710,en-route
C05EE5,C-GJYI,CA,50.42,-103.57,10668,99,850,-0.30000000000000004,324,ACA324,AC324,CYYC,YYC,CYUL,YUL,ACA,AC,BCS3,1647955710,en-route
A96B14,N706CK,US,56.81,-102.32,10668,121,948,0.0,652,CKS652,K4652,PANC,ANC,KJFK,JFK,CKS,K4,B744,1647955710,en-route
A062EF,N124DX,US,42.41,-89.54,10660,143,794,0.0,2829,DAL2829,DL2829,KMSP,MSP,KTPA,TPA,DAL,DL,A321,1647955710,en-route
AB24F7,N817SK,US,43.54,-90.87,10462,130,807,5.2,4098,SKW4098,DL4098,KMSP,MSP,KIND,IND,DAL,DL,CRJ9,1647955710,en-route
A013E8,N104DN,US,44.72,-89.74,10378,287,744,0.30000000000000004,1251,DAL1251,DL1251,KDTW,DTW,KSEA,SEA,DAL,DL,A321,1647955710,en-route
A2C86D,N279FE,US,41.7,-97.51,10370,263,874,0.0,3807,FDX3807,FX3807,KORD,ORD,KOAK,OAK,FDX,FX,B763,1647955710,en-route
A9C57C,N729FD,US,52.1,-109.2,10363,296,727,-0.30000000000000004,120,FDX120,FX120,KMEM,MEM,CYEG,YEG,FDX,FX,A306,1647955710,en-route
A3183D,N299PQ,US,44.89,-89.97,10363,273,698,0.30000000000000004,4733,EDV4733,DL4733,CYYZ,YYZ,KMSP,MSP,DAL,DL,CRJ9,1647955710,en-route
A76F87,N57870,US,42.36,-98.81,10363,257,831,0.0,2645,UAL2645,UA2645,KORD,ORD,KSFO,SFO,UAL,UA,B753,1647955710,en-route
A9D5E4,N73275,US,42.02,-95.44,10363,266,725,0.0,203,UAL203,UA203,KORD,ORD,KLAS,LAS,UAL,UA,B738,1647955710,en-route
A58C2E,N457AS,US,43.64,-96.19,10363,292,851,0.30000000000000004,1011,ASA1011,AS1011,KORD,ORD,KSEA,SEA,ASA,AS,B739,1647955710,en-route
A3F120,N353NB,US,42.33,-93.87,10363,255,713,0.0,1265,DAL1265,DL1265,KMKE,MKE,KSLC,SLC,DAL,DL,A319,1647955710,en-route
ADCCA5,N989AT,US,44.7,-89.2,10363,286,720,0.30000000000000004,1207,DAL1207,DL1207,KCLT,CLT,KMSP,MSP,DAL,DL,B712,1647955710,en-route
A448F2,N37510,US,45.14,-101.2,10363,261,803,0.0,277,UAL277,UA277,KIAD,IAD,KSFO,SFO,UAL,UA,B39M,1647955710,en-route
A399DE,N331DN,US,42.51,-87.69,10363,271,748,0.0,2855,DAL2855,DL2855,KDTW,DTW,KDEN,DEN,DAL,DL,A321,1647955710,en-route
ADC238,N986JB,US,42.13,-99.83,10363,247,842,0.0,1611,JBU1611,B61611,KJFK,JFK,KLAS,LAS,JBU,B6,A321,1647955710,en-route
A445EC,N37462,US,43.92,-94.79,10363,259,700,0.0,1533,UAL1533,UA1533,KEWR,EWR,KSAN,SAN,UAL,UA,B739,1647955710,en-route
A09CFE,N139DU,US,43.86,-96.95,10363,291,888,-0.30000000000000004,976,DAL976,DL976,KORD,ORD,KSEA,SEA,DAL,DL,BCS1,1647955710,en-route
C04D98,C-GDJZ,CA,43.5,-92.91,10363,295,805,-0.30000000000000004,827,JZA827,AC8827,KORD,ORD,CYVR,YVR,ACA,AC,CRJ9,1647955710,en-route
AAA58B,N78501,US,47.01,-89.56,10363,277,672,0.0,2667,UAL2667,UA2667,KEWR,EWR,KSEA,SEA,UAL,UA,B738,1647955710,en-route
A85E2B,N63820,US,42.09,-92.72,10363,270,746,0.0,2105,UAL2105,UA2105,KORD,ORD,KLAX,LAX,UAL,UA,B739,1647955710,en-route
A45F59,N381DN,US,42.21,-96.45,10363,296,900,0.30000000000000004,861,DAL861,DL861,KBNA,BNA,KSEA,SEA,DAL,DL,B738,1647955710,en-route
AAE582,N8009T,US,41.82,-89.93,10363,262,735,0.0,2873,AAL2873,AA2873,KORD,ORD,KEGE,EGE,AAL,AA,A319,1647955710,en-route
A080B8,N131UP,US,42.53,-95.29,10363,263,748,3.3,5532,UPS5532,5X5532,KORD,ORD,KONT,ONT,UPS,5X,A306,1647955710,en-route
ACB878,N919DU,US,44.5,-94.57,10363,264,722,-0.30000000000000004,1014,DAL1014,DL1014,KBOS,BOS,KSLC,SLC,DAL,DL,B739,1647955710,en-route
C01E11,C-FLKA,CA,49.27,-90.04,10363,288,675,0.0,325,FLE325,F8325,CYOW,YOW,CYYC,YYC,FLE,F8,B38M,1647955710,en-route
A3D4C6,N346NB,US,42.18,-87.84,10363,258,724,0.0,1998,DAL1998,DL1998,KDTW,DTW,MMSD,SJD,DAL,DL,A319,1647955710,en-route
A40D7A,N360NB,US,49.2,-105.84,10347,105,907,2.9,1684,DAL1684,DL1684,CYYC,YYC,KMSP,MSP,DAL,DL,A319,1647955710,en-route
C06E0C,C-GPRN,CA,49.99,-95.84,10241,96,850,7.2,,,,CYWG,YWG,,,,,,1647955710,en-route
ACA01A,N912WN,US,41.65,-89.43,10157,254,722,7.2,1251,SWA1251,WN1251,KMDW,MDW,KPHX,PHX,SWA,WN,B737,1647955710,en-route
A00C7A,N102DN,US,44.47,-101.7,10073,87,881,0.0,2105,DAL2105,DL2105,KBOI,BOI,KMSP,MSP,DAL,DL,A321,1647955710,en-route
A42B32,N368NB,US,43.99,-90.63,10066,116,857,0.0,1355,DAL1355,DL1355,KMSP,MSP,KLGA,LGA,DAL,DL,A319,1647955710,en-route
AB6B45,N835DN,US,42.58,-93.68,10058,93,866,0.0,876,DAL876,DL876,KDEN,DEN,KJFK,JFK,DAL,DL,B739,1647955710,en-route
A6E258,N54241,US,41.79,-106.6,10058,143,892,-0.30000000000000004,1696,UAL1696,UA1696,CYYC,YYC,KIAH,IAH,UAL,UA,B738,1647955710,en-route
A3B3DF,N338DN,US,45.46,-104.79,10058,98,872,0.0,2344,DAL2344,DL2344,KBZN,BZN,KMSP,MSP,DAL,DL,A321,1647955710,en-route
4D0119,LX-JCV,LU,44.56,-100.81,10058,42,983,0.0,79Z,CLX79Z,,KLAX,LAX,ELLX,LUX,CLX,CV,B744,1647955710,en-route
AD2160,N945SW,US,41.84,-107.68,10058,147,968,0.7000000000000001,5469,SKW5469,UA5469,KHLN,HLN,KDEN,DEN,UAL,UA,CRJ2,1647955710,en-route
A41C56,N364NB,US,48.43,-95.82,10058,148,729,-0.30000000000000004,2976,DAL2976,DL2976,CYWG,YWG,KMSP,MSP,DAL,DL,A319,1647955710,en-route
AC3FC5,N889FD,US,57.05,-109.35,10058,113,1026,0.0,6014,FDX6014,FX6014,PANC,ANC,KIND,IND,FDX,FX,B77L,1647955710,en-route
AA8499,N777SA,UK,49.97,-105.48,10058,134,953,0.0,764,GTI764,5Y764,PANC,ANC,KMIA,MIA,DHK,5Y,B77L,1647955710,en-route
AC8D3C,N908DN,US,45.16,-95.24,9966,277,822,5.5,1009,DAL1009,DL1009,KMSP,MSP,KSLC,SLC,DAL,DL,B739,1647955710,en-route
A57362,N450PA,US,49.34,-102.84,9753,315,877,0.0,5434,FDX5434,FX5434,KMEM,MEM,RKSI,ICN,GTI,FX,B744,1647955710,en-route
ACAD53,N916DU,US,43.16,-92.34,9753,274,748,0.0,2271,DAL2271,DL2271,KDTW,DTW,KSLC,SLC,DAL,DL,B739,1647955710,en-route
A16FF1,N192DN,US,41.54,-89.68,9753,269,751,0.0,487,DAL487,DL487,KJFK,JFK,KSFO,SFO,DAL,DL,B763,1647955710,en-route
AA26C8,N753SK,US,44.51,-102.63,9753,207,798,0.30000000000000004,3078,SKW3078,AA3078,KBIS,BIS,KPHX,PHX,AAL,AA,CRJ7,1647955710,en-route
A4C3E4,N406KZ,US,47.79,-105.34,9753,297,874,0.0,7163,GTI7163,KZ7163,KORD,ORD,RJAA,NRT,GTI,KZ,B744,1647955710,en-route
A423C4,N366NB,US,43.23,-87.7,9753,298,777,0.0,2675,DAL2675,DL2675,KDCA,DCA,KMSP,MSP,DAL,DL,A319,1647955710,en-route
A1CB05,N2142J,US,43.03,-92.13,9753,265,746,0.0,123,JBU123,B6123,KJFK,JFK,KLAX,LAX,JBU,B6,A21N,1647955710,en-route
A04B92,N118SY,US,42.71,-91.69,9753,255,627,-0.30000000000000004,5890,SKW5890,UA5890,KMKE,MKE,KDEN,DEN,UAL,UA,E75L,1647955710,en-route
A09590,N137DU,US,41.9,-95.33,9745,202,625,0.0,1330,DAL1330,DL1330,KMSP,MSP,KDFW,DFW,DAL,DL,BCS1,1647955710,en-route
A06BCC,N126UP,US,42.08,-93.79,9745,259,759,1.0,2810,UPS2810,5X2810,KRFD,RFD,KONT,ONT,UPS,5X,A306,1647955710,en-route
ADBE91,N985JT,US,43.09,-96.56,9715,265,816,4.9,287,JBU287,B6287,KBOS,BOS,KLAX,LAX,JBU,B6,A321,1647955710,en-route
A05D92,N12201,US,45.68,-102.94,9502,181,627,2.9,4917,UCA4917,UA4917,KDIK,DIK,KDEN,DEN,UAL,UA,E45X,1647955710,en-route
C0197E,C-FJQZ,CA,50.16,-99.68,9502,274,800,8.5,333,JZA333,AC8333,CYWG,YWG,CYYC,YYC,ACA,AC,CRJ9,1647955710,en-route
A8058A,N616FE,US,46.95,-104.54,9464,132,955,-0.30000000000000004,9818,FDX9818,FX9818,PANC,ANC,KMEM,MEM,FDX,FX,MD11,1647955710,en-route
4D0107,LX-VCG,LU,64.29,-92.35,9448,56,1026,0.0,46U,CLX46U,,KSEA,SEA,ELLX,LUX,CLX,CV,B748,1647955710,en-route
AB4C9F,N827UA,US,44.07,-109.07,9448,154,976,0.0,699,UAL699,UA699,CYYC,YYC,KDEN,DEN,UAL,UA,A319,1647955710,en-route
AA73B9,N77261,US,41.85,-107.69,9448,132,837,0.30000000000000004,2381,UAL2381,UA2381,KGPI,FCA,KDEN,DEN,UAL,UA,B738,1647955710,en-route
AA7E7C,N77538,US,43.52,-91.86,9448,137,770,0.0,2241,UAL2241,UA2241,KMSP,MSP,KORD,ORD,UAL,UA,B738,1647955710,en-route
A43E7F,N37263,US,42.59,-109.18,9448,124,944,0.0,2672,UAL2672,UA2672,KSEA,SEA,KDEN,DEN,UAL,UA,B738,1647955710,en-route
ACE756,N930TD,NP,42.95,-93.2,9448,76,648,0.0,,,,KHDE,HDE,KSBM,SBM,SHA,N9,TBM9,1647955710,en-route
71C216,HL8216,KR,43.03,-91.21,9448,115,822,0.0,37,KAL37,KE37,RKSI,ICN,KORD,ORD,KAL,KE,B77W,1647955710,en-route
AC7E60,N904DN,US,43.6,-90.51,9448,121,868,0.0,1979,DAL1979,DL1979,KMSP,MSP,MDPC,PUJ,DAL,DL,B739,1647955710,en-route
A40D8D,N360NW,US,46.72,-107.68,9448,104,914,0.30000000000000004,1348,DAL1348,DL1348,KGPI,FCA,KMSP,MSP,DAL,DL,A320,1647955710,en-route
AB3C58,N823DN,US,43.37,-98.03,9448,61,859,0.0,2504,DAL2504,DL2504,KDEN,DEN,KMSP,MSP,DAL,DL,B739,1647955710,en-route
A61D00,N493UA,US,43.21,-108.2,9433,164,972,-0.30000000000000004,491,UAL491,UA491,KBZN,BZN,KDEN,DEN,UAL,UA,A320,1647955710,en-route
ABDCDC,N86336,US,42.31,-87.53,9403,242,688,4.2,6049,ASH6049,UA6049,KGRR,GRR,KIAH,IAH,UAL,UA,E75L,1647955710,en-route
A40CA4,N360DN,US,42.97,-92.94,9151,334,987,0.0,503,DAL503,DL503,KATL,ATL,KMSP,MSP,DAL,DL,A321,1647955710,en-route
ABAF6E,N852GT,UK,58.56,-94.03,9144,343,938,0.0,8657,PAC8657,PO8657,KCVG,CVG,RKSI,ICN,DHK,PO,B748,1647955710,en-route
A05F31,N123DQ,US,45.67,-109.21,9144,294,651,0.30000000000000004,1664,DAL1664,DL1664,KMCI,MCI,KSEA,SEA,DAL,DL,BCS1,1647955710,en-route
ACB9BF,N919SW,US,44.54,-100.86,9144,202,714,0.0,356A,SKW356A,UA5045,KJMS,JMS,KDEN,DEN,UAL,UA,CRJ2,1647955710,en-route
A320A6,N300PQ,US,44.05,-91.01,9128,118,837,4.2,4980,EDV4980,DL4980,KMSP,MSP,KJFK,JFK,DAL,DL,CRJ9,1647955710,en-route
ACD262,N925SW,US,43.29,-94.5,9121,102,709,6.8,5831,SKW5831,UA5831,KFSD,FSD,KORD,ORD,UAL,UA,CRJ2,1647955710,en-route
AA7FA1,N776DE,US,46.28,-108.65,9105,101,888,3.3,2943,DAL2943,DL2943,KMSO,MSO,KMSP,MSP,DAL,DL,B738,1647955710,en-route
A3A5D9,N334NB,US,43.51,-93.53,9029,3,1009,-11.1,2239,DAL2239,DL2239,KSAT,SAT,KMSP,MSP,DAL,DL,A319,1647955710,en-route
A3BD81,N340CA,US,42.75,-91.59,8839,138,781,-0.7000000000000001,5008,EDV5008,DL5008,KMSP,MSP,KMDW,MDW,DAL,DL,CRJ7,1647955710,en-route
ACBCA8,N92JQ,NP,45.06,-88.47,8839,133,535,1.3,,,,KARV,ARV,KTOL,TOL,SHA,N9,C441,1647955710,en-route
A0ACFF,N14237,US,43.84,-107.8,8839,177,990,0.0,648,UAL648,UA648,KBIL,BIL,KDEN,DEN,UAL,UA,B738,1647955710,en-route
A301DF,N293NV,US,42.85,-88.18,8839,160,816,2.0,2904,AAY2904,G42904,KATW,ATW,KSFB,SFB,AAY,G4,A320,1647955710,en-route
A434F9,N370NB,US,42.39,-94.11,8839,8,1033,0.0,1662,DAL1662,DL1662,KDFW,DFW,KMSP,MSP,DAL,DL,A319,1647955710,en-route
AC5D38,N896SK,US,43.28,-93.56,8747,19,979,-8.5,3679,SKW3679,DL3679,KOKC,OKC,KMSP,MSP,SKW,DL,CRJ9,1647955710,en-route
AB1FFE,N816DN,US,44.26,-91.56,8679,117,809,5.2,2162,DAL2162,DL2162,KMSP,MSP,KFLL,FLL,DAL,DL,B739,1647955710,en-route
AC1466,N878DN,US,42.77,-99.28,8610,251,851,7.5,938,DAL938,DL938,KMSP,MSP,KLAS,LAS,DAL,DL,B739,1647955710,en-route
A2A915,N27015,US,41.74,-89.18,8557,250,792,4.9,2288,UAL2288,UA2288,KORD,ORD,KIAH,IAH,UAL,UA,B772,1647955710,en-route
C010F6,C-FGKZ,CA,47.82,-88.14,8534,296,775,0.0,163,ACA163,AC163,CYYZ,YYZ,CYEG,YEG,ACA,AC,A321,1647955710,en-route
A8B85E,N661EK,NA,42.42,-96.52,8534,286,548,0.0,,,,KPIA,PIA,,,NMD,N6,TBM7,1647955710,en-route
A6F5D7,N548CA,US,42.6,-89.77,8229,147,788,0.0,3750,SKW3750,DL3750,KMSP,MSP,KBNA,BNA,DAL,DL,CRJ9,1647955710,en-route
A43E5C,N37253,US,41.72,-107.52,8229,131,951,0.30000000000000004,2255,UAL2255,UA2255,KMSO,MSO,KDEN,DEN,UAL,UA,B738,1647955710,en-route
